date,type,category,amount,content
2025-04-01,지출,waterbill,19000.0,게임 결제 확인필요
2024-11-22,지출,쇼핑,138.0,기념일
2025-03-12,지출,급여,244.0,환불 환불건
2025-09-11,수입,vacation,2461.0,여행 준비 확인필요
2024-03-02,수입,incomebonus,167.0,친구 만남 현금
2025-05-01,수입,급여,1080000.0,교통비 urgent
2025-11-17,지출,lunch,640000.0,게임 결제 urgent
2025-09-05,수입,congrats,236000.0,저녁 환불건
2024-04-01,지출,식비,243.0,여행 준비
2025-09-01,수입,선물,209000.0,카페
2026-04-05,지출,식비,109.0,출장 환불건
2024-10-21,지출,groceries,183000.0,게임 결제
2024-09-26,수입,onlineshopping,203.0,게임 결제
2024-01-01,수입,쇼핑,209.0,친구 만남 확인필요
2024-04-01,수입,식비,550000.0,친구 만남
2025-10-01,수입,medical,219000.0,출장
2025-11-07,지출,concert,242000.0,환불 #3
2024-03-01,지출,식비,103.0,기념일 memo
2024-11-18,지출,쇼핑,1220000.0,카페 확인필요
2026-03-19,지출,pet,148.0,병원
2026-02-23,수입,congrats,164000.0,카페 #5
2025-11-01,수입,snack,2150000.0,게임 결제
2024-01-05,지출,pharmacy,179000.0,기념일 현금
2024-07-29,수입,hospital,10.0,병원 환불건
2025-09-18,지출,trip,246.0,여행 준비 카드
2026-04-25,수입,pay,212.0,기념일
2025-12-01,지출,shop,49.0,게임 결제
2024-04-13,지출,카페,124000.0,친구 만남
2025-01-01,지출,tour,172.0,기념일
2026-02-21,수입,restaurant,1130000.0,월급
2026-01-28,수입,교통,54000.0,친구 만남 카드
2026-01-01,지출,bakery,1133.0,출장
2024-12-01,지출,internet,2000000.0,카페 memo
2026-04-06,수입,snack,127.0,출장
2025-05-12,수입,dogfood,740000.0,게임 결제
2025-09-12,수입,incomebonus,209000.0,저녁 환불건
2025-11-08,지출,congrats,260000.0,수업 urgent
2024-02-01,지출,electricity,30000.0,병원 memo
2024-02-08,수입,onlineshopping,203000.0,월세
2024-02-01,지출,bus,203.0,기념일 카드
2025-01-01,지출,쇼핑,218.0,수업 환불건
2025-05-01,지출,present,64.0,교통비 urgent
2025-06-04,지출,tuition,72.0,교통비 memo
2026-03-25,지출,vacation,123.0,게임 결제 urgent
2025-04-26,지출,shop,2190000.0,월세 환불건
2025-04-01,지출,pet,229000.0,여행 준비
2025-08-01,지출,fashion,148.0,수업 현금
2026-04-01,지출,netflix,29000.0,월세
2026-02-06,지출,onlineshopping,3000.0,여행 준비 memo
2025-02-02,지출,catsnack,182.0,수업 #4
2025-04-01,수입,train,128.0,온라인 주문 확인필요
2024-01-24,수입,pet,119000.0,교통비 #5
2024-02-17,수입,medical,223.0,온라인 주문
2025-07-19,수입,congrats,31.0,수업
2026-04-09,지출,vet,1660000.0,마트 장보기 카드
2026-01-01,수입,catsnack,123000.0,여행 준비 #1
2024-12-26,수입,starbucks,79.0,월세 확인필요
2024-05-17,수입,dessert,26000.0,여행 준비
2025-09-01,지출,여행,750000.0,교통비 urgent
2025-12-25,지출,tour,39000.0,온라인 주문 환불건
2025-03-03,지출,electricity,3.0,온라인 주문 확인필요
2024-09-26,수입,concert,1900000.0,월급 카드
2025-05-20,지출,여행,59000.0,교통비 카드
2025-11-06,수입,bus,930000.0,월세 확인필요
2025-11-30,수입,pharmacy,111.0,기념일 카드
2024-01-01,수입,uber,112.0,게임 결제 확인필요
2024-05-14,지출,lecture,222.0,환불 memo
2024-06-01,지출,flight,177.0,교통비 memo
2024-06-01,지출,dessert,123.0,게임 결제
2025-10-26,지출,movie!!,870000.0,여행 준비 확인필요
2025-01-22,지출,gas,1393.0,환불 #6
2025-01-19,지출,dogfood,93.0,점심 현금
2025-09-01,지출,vet,1384.0,저녁 확인필요
2025-07-06,지출,dogfood,71000.0,수업 카드
2025-10-01,지출,tour123,204.0,저녁 카드
2025-07-08,수입,coffee,114.0,기념일 카드
2024-11-01,지출,starbucks,123.0,기념일 memo
2025-09-29,지출,dinner,27.0,점심 urgent
2024-02-12,지출,incomebonus,56.0,환불 카드
2025-01-01,수입,starbucks,53000.0,친구 만남 memo
2026-04-13,지출,mall,110000.0,마트 장보기 현금
2024-10-01,수입,rent,286.0,월급 환불건
2024-11-01,지출,study,2490000.0,환불 #4
2025-02-12,지출,study,222.0,병원 카드
2025-07-24,지출,eatout,227.0,월세 현금
2024-08-09,지출,monthlypay,820000.0,마트 장보기
2026-01-12,수입,latte,113.0,게임 결제 urgent
2024-03-01,지출,gift!!,52.0,월급 memo
2024-05-20,지출,utility,123.0,저녁 현금
2025-09-01,지출,utility,219000.0,수업 환불건
2024-09-23,수입,dessert,610000.0,병원
2024-10-01,수입,book,211.0,월세
2025-11-01,지출,movie!!,10000.0,수업
2025-04-01,지출,vacation,106000.0,기념일 memo
2024-10-01,지출,급여,1473.0,게임 결제 memo
2024-04-01,지출,clinic,1550000.0,마트 장보기 #4
2024-05-28,수입,monthlypay,182.0,월세 urgent
2025-04-25,수입,tuition,97000.0,카페 #5
2024-10-08,지출,교통,190000.0,마트 장보기 memo
2025-10-14,수입,onlineshopping,1300000.0,월세 환불건
2025-04-08,수입,lunch,123.0,카페 현금
2025-05-01,지출,lecture,214000.0,마트 장보기 urgent
2025-11-26,지출,birthdaygift,207.0,기념일 memo
2025-08-01,수입,vacation,246.0,출장
2025-04-01,수입,flight,170000.0,월세 memo
2024-05-25,지출,study,157.0,월세
2024-08-01,지출,tour,245000.0,교통비 확인필요
2025-11-01,수입,shop,530000.0,월세 환불건
2026-01-20,수입,uber,152.0,병원 urgent
2025-07-20,수입,study,217000.0,수업 memo
2025-05-01,지출,congrats,200000.0,병원
2024-02-25,수입,clinic,117000.0,병원 환불건
2026-01-12,지출,쇼핑,1110000.0,환불 #4
2026-03-20,수입,교통,180000.0,출장 현금
2025-01-21,수입,여행,155.0,저녁 현금
2025-01-31,지출,여행,2210000.0,게임 결제 카드
2025-04-01,지출,bakery,136.0,교통비 urgent
2024-07-18,수입,hospital,196.0,교통비
2025-10-17,지출,fashion,138.0,친구 만남
2024-03-17,수입,pharmacy,78000.0,저녁 카드
2024-01-22,지출,medical,2290000.0,수업 확인필요
2026-01-01,지출,pharmacy,183.0,게임 결제 urgent
2024-03-25,수입,shop,193000.0,여행 준비
2024-06-25,지출,utility,202000.0,월급 memo
2024-12-01,수입,rent!!,229000.0,교통비 환불건
2025-05-31,지출,shop,184000.0,환불 #2
2024-09-01,지출,internet,11000.0,병원 memo
2025-06-01,지출,movie,410000.0,월세 확인필요
2025-04-01,지출,coffee,70000.0,월급 환불건
2024-12-01,지출,salary!!,1520000.0,여행 준비 카드
2025-08-20,지출,course,100.0,기념일 환불건
2025-02-02,지출,congrats,44.0,출장 확인필요
2025-11-23,지출,eventgift,115.0,저녁 현금
2025-10-29,지출,snack,133.0,환불 확인필요
2024-12-01,지출,birthdaygift,36000.0,점심 카드
2025-02-27,수입,catsnack123,54.0,출장 확인필요
2024-10-31,수입,vet,132.0,월급
2025-10-14,수입,meal,46.0,친구 만남
2024-11-29,수입,groceries123,93.0,월급 #4
2024-12-01,수입,meal,1330000.0,카페 현금
2025-06-15,지출,food!!,1635.0,마트 장보기 urgent
2024-03-01,지출,카페,270000.0,병원 현금
2025-05-01,수입,birthdaygift,232000.0,온라인 주문
2025-10-25,지출,vet,1918.0,교통비
2024-01-01,지출,latte,35.0,출장
2025-03-04,지출,flight,44000.0,친구 만남 urgent
2025-04-04,수입,카페,55.0,월급 카드
2025-08-01,지출,식비,242000.0,게임 결제 urgent
2024-11-09,지출,eatout,111.0,여행 준비 urgent
2025-11-23,수입,coffee,1860000.0,월급
2025-07-30,수입,trip,226.0,수업 #8
2026-01-21,수입,uber,164000.0,친구 만남
2025-05-16,지출,급여,900000.0,월급 #5
2026-03-01,지출,tour,206000.0,월세 현금
2024-11-24,지출,starbucks,1020000.0,월세 카드
2025-11-08,지출,restaurant,20000.0,월급 카드
2024-05-07,수입,카페,138000.0,기념일
2024-11-01,지출,game,123.0,교통비 확인필요
2024-01-11,지출,rent,1930000.0,병원 카드
2024-06-01,수입,급여,118000.0,친구 만남 현금
2026-03-05,지출,식비,660000.0,수업
2024-02-04,수입,급여,80.0,월세
2025-05-19,지출,monthlypay,19.0,친구 만남 환불건
2024-06-26,지출,present,2320000.0,저녁
2026-03-22,지출,train123,212.0,카페
2025-10-09,지출,선물,173.0,저녁 환불건
2024-03-07,수입,rent,1000.0,교통비 카드
2025-03-05,수입,fashion,140.0,게임 결제
2025-04-01,수입,lecture,164.0,저녁 memo
2024-10-25,지출,pay,64000.0,친구 만남 urgent
2024-12-01,지출,internet,247000.0,출장 urgent
2025-05-05,수입,pet,186.0,출장 현금
2024-05-03,지출,fuel,123.0,출장
2025-09-29,수입,catsnack,176.0,여행 준비 urgent
2024-11-01,수입,gas,123.0,수업 memo
2026-04-01,지출,clothes123,990000.0,수업 memo
2025-06-21,수입,gas,130000.0,월급 환불건
2025-06-13,수입,meal,790000.0,병원 현금
2025-04-05,지출,taxi,177000.0,교통비 #2
2025-12-01,수입,교통,88000.0,게임 결제 #3
2025-05-01,지출,catsnack,165000.0,온라인 주문 환불건
2024-03-01,지출,pet,3000.0,점심 카드
2024-02-01,수입,lecture,205.0,점심 memo
2025-09-04,지출,congrats,17.0,출장 memo
2025-04-01,지출,game,200000.0,수업 카드
2025-02-17,지출,bus123,37.0,수업
2025-02-01,수입,급여,77000.0,온라인 주문 urgent
2024-04-01,수입,hospital,158000.0,점심 현금
2024-09-30,지출,clinic,1870000.0,카페 #4
2024-10-15,수입,groceries,164000.0,수업 memo
2026-02-10,지출,tuition,209.0,수업 카드
2024-09-20,지출,train,1382.0,기념일 urgent
2024-12-25,수입,eventgift,201.0,월세 memo
2024-01-02,수입,mall,65000.0,점심 urgent
2024-03-03,지출,쇼핑,63.0,점심 #1
2025-05-01,수입,hobby,208000.0,마트 장보기
2026-04-30,수입,식비,209000.0,마트 장보기
2024-12-02,지출,groceries,233.0,저녁 urgent
2024-04-01,수입,선물,194000.0,친구 만남 현금
2024-09-15,지출,netflix,170000.0,기념일 환불건
2024-02-08,수입,tour!!,36000.0,온라인 주문 환불건
2024-04-01,수입,electricity,190000.0,기념일 현금
2026-01-03,지출,gas,120000.0,출장 #5
2025-12-12,수입,onlineshopping,1020000.0,게임 결제
2024-11-10,수입,uber,500000.0,교통비 환불건
2025-01-23,지출,lecture,231000.0,카페
2025-10-28,지출,birthdaygift,930000.0,기념일 #4
2025-06-01,수입,pet,1960000.0,수업
2026-03-21,수입,쇼핑,239000.0,카페 확인필요
2025-12-10,지출,starbucks,181000.0,게임 결제 #5
2024-06-21,지출,onlineshopping,36000.0,교통비 카드
2024-07-05,수입,hotel,3000.0,친구 만남
2025-03-26,지출,급여,30000.0,월세
2026-03-02,수입,coffee,74.0,월급
2025-08-13,지출,internet123,230.0,게임 결제
2024-01-03,수입,coffee,123.0,병원 카드
2024-02-03,지출,clothes,820000.0,교통비 카드
2024-11-01,수입,restaurant,7.0,점심 #1
2024-03-01,지출,pet,1747.0,교통비
2025-02-22,수입,dessert!!,2300000.0,온라인 주문 memo
2024-02-24,지출,waterbill,1172.0,온라인 주문 #7
2025-08-01,수입,여행,220.0,월세
2024-12-11,수입,쇼핑,45000.0,병원 카드
2025-12-12,수입,starbucks,1660000.0,저녁
2026-04-01,지출,vet,630000.0,출장 환불건
2026-03-04,수입,dinner,225000.0,수업
2025-05-01,수입,clothes,143000.0,점심 확인필요
2024-07-01,수입,hospital,166.0,기념일 memo
2025-05-16,수입,waterbill,2480000.0,월급 확인필요
2024-08-20,지출,카페,62000.0,카페 memo
2024-02-04,지출,급여,100000.0,온라인 주문
2024-04-01,지출,present,25000.0,기념일 urgent
2026-03-24,지출,present,86000.0,온라인 주문 memo
2024-06-18,수입,hotel,171000.0,병원 카드
2025-01-01,지출,lecture,1890000.0,마트 장보기 urgent
2025-01-14,수입,monthlypay,830000.0,저녁 memo
2025-02-01,지출,starbucks,5.0,월급 확인필요
2025-04-25,지출,latte,205.0,환불
2024-04-21,지출,monthlypay,31000.0,마트 장보기 urgent
2025-06-23,지출,latte,1260000.0,카페 현금
2025-09-01,지출,lunch,165000.0,카페
2025-08-01,지출,present,129.0,교통비
2025-06-26,수입,shop,1540000.0,점심
2025-12-04,지출,clothes,40000.0,점심 현금
2025-09-16,수입,congrats,147000.0,기념일
2026-01-28,수입,급여,780000.0,마트 장보기 memo
2025-09-26,수입,concert,980000.0,점심 memo
2025-02-01,지출,catsnack,146000.0,수업
2026-02-01,지출,onlineshopping,360000.0,카페
